A,Method,Horizon,phi,LT,AR_ours,OFR_ours,VI_ours,BO_ours,EI_ours,AR_paper,OFR_paper,VI_paper,BO_paper,EI_paper,absolute_error_AR,relative_error_AR,absolute_error_OFR,relative_error_OFR,absolute_error_VI,relative_error_VI,absolute_error_BO,relative_error_BO,absolute_error_EI,relative_error_EI
10,MA,One-step,0.3,2,1.6874583506934837,0.9484073955402872,2.1058430626566755,5.848619783340367,17.60738394959365,1.65,0.95,2.1,5.92,17.88,0.0374583506934838,0.022702030723323517,0.0015926044597127653,0.0016764257470660688,0.005843062656675446,0.0027824107888930697,0.0713802166596329,0.012057469030343396,0.2726160504063486,0.015246982684918827
10,MA,One-step,0.3,10,24.281494194834053,0.8857746073700754,75.01543565337913,10.46889017501332,128.04392156497113,23.64,0.88,78.16,10.38,128.04,0.6414941948340527,0.027135964248479385,0.005774607370075402,0.006562053829631139,3.144564346620868,0.040232399521761365,0.08889017501331864,0.008563600675656901,0.003921564971136604,3.062765519475636e-05
10,LightGBM,One-step,0.3,2,2.680749316514976,0.959278127025418,1.4349518496276998,4.507653550412065,15.120320549298208,3.16,0.95,1.76,5.81,16.9,0.4792506834850241,0.15166160869779244,0.009278127025418081,0.009766449500440087,0.32504815037230017,0.18468644907517054,1.3023464495879349,0.22415601541961014,1.7796794507017903,0.10530647637288701
10,LightGBM,One-step,0.3,10,31.122870753611934,0.8917753357673331,69.6988136368969,10.4191926716387,138.40228493198552,34.96,0.89,59.43,9.91,124.3,3.8371292463880664,0.10975770155572272,0.0017753357673331305,0.0019947592891383487,10.268813636896901,0.17278838359240958,0.5091926716387007,0.05138170248624629,14.102284931985523,0.11345361972635175
10,LightGBM,H-step,0.3,2,1.8357655266553976,0.9671119393270752,1.0654927674151933,3.6911610578154246,12.68214208130767,2.83,0.95,1.66,5.52,16.12,0.9942344733446025,0.3513196018885521,0.01711193932707522,0.01801256771271076,0.5945072325848066,0.35813688709928115,1.828838942184575,0.3313114025696694,3.4378579186923304,0.21326662026627358
10,LightGBM,H-step,0.3,10,1.7860424203270984,0.9784543181446652,5.008292320851566,2.4035310888372354,33.760983695287685,2.23,0.97,6.51,3.28,35.73,0.4439575796729016,0.19908411644524737,0.00845431814466524,0.008715791901716743,1.501707679148434,0.23067706284922182,0.8764689111627644,0.2672161314520623,1.9690163047123121,0.055108208920019934
10,LSTM,One-step,0.3,2,1.7535127072550103,0.9640962908383928,1.2090411063284636,4.036176686546825,14.118167212983169,1.76,0.96,1.06,4.75,13.08,0.006487292744989714,0.0036859617869259742,0.004096290838392802,0.004266969623325836,0.14904110632846357,0.14060481729100335,0.7138233134531751,0.1502785923059316,1.0381672129831685,0.07937058203235232
10,LSTM,One-step,0.3,10,25.90631068412075,0.8929350912228416,68.01196568236502,10.280729532443823,133.11312457188066,23.14,0.87,63.74,12.02,137.46,2.76631068412075,0.11954670199311798,0.022935091222841653,0.026362173819358223,4.271965682365014,0.06702173960409498,1.7392704675561763,0.1446980422259714,4.346875428119347,0.031622838848533
10,LSTM,H-step,0.3,2,1.3860851950949324,0.9684373133494676,1.0021768845626509,3.5829465827996536,12.829272926304215,2.1,0.96,1.31,5.04,14.36,0.7139148049050676,0.33995943090717506,0.008437313349467623,0.008788868072362108,0.3078231154373492,0.23497947743309097,1.4570534172003464,0.28909790023816395,1.5307270736957843,0.106596592875751
10,LSTM,H-step,0.3,10,1.1025446827026073,0.9750940316153794,5.035842840747272,2.766461392677461,32.507692566568586,1.13,0.96,4.9,4.0,26.46,0.02745531729739259,0.024296740971143888,0.015094031615379477,0.015722949599353622,0.13584284074727204,0.027723028723933067,1.2335386073225392,0.3083846518306348,6.0476925665685854,0.22855980977205537
