series_id,Method,Horizon,CV Group,LT,AR,VI,OFR,BO,EI
HOUSEHOLD_1_306__WI,ES,One-step,0.4 < CV ≤ 0.6,10,9.518037796020508,53.74703598022461,0.8724436163902283,1.7448440790176392,42.115238189697266
HOUSEHOLD_1_319__CA,ES,One-step,0.4 < CV ≤ 0.6,10,12.570955276489258,27.028234481811523,0.8921731114387512,1.0899261236190796,25.604162216186523
FOODS_3_389__WI,ES,One-step,0.4 < CV ≤ 0.6,10,16.828659057617188,37.802154541015625,0.8820392489433289,2.668882369995117,49.90541458129883
HOUSEHOLD_1_465__CA,ES,One-step,0.4 < CV ≤ 0.6,10,12.165018081665039,40.155731201171875,0.8803366422653198,5.398864269256592,113.31623840332031
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,2,1.3083531856536865,1.2480266094207764,0.8963413834571838,9.785616874694824,19.21917724609375
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,2,1.284583330154419,1.1439861059188843,0.9116987586021423,10.152054786682129,19.914382934570312
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,2,1.346877932548523,1.2054979801177979,0.9135944247245789,3.4958903789520264,7.00616455078125
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,2,1.5072914361953735,1.0524048805236816,0.9147515296936035,5.457534313201904,10.754794120788574
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,2,1.327613115310669,1.1305956840515137,0.8970698714256287,6.806849479675293,13.312328338623047
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,2,1.3947601318359375,1.2433147430419922,0.8935883641242981,3.863698720932007,7.606849193572998
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,2,1.1779741048812866,1.024298906326294,0.9102743268013,18.643150329589844,36.697261810302734
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,2,1.2394415140151978,1.239993929862976,0.9087636470794678,24.669862747192383,48.72191619873047
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,2,1.404584527015686,1.3007336854934692,0.9137822985649109,9.043835639953613,17.80890464782715
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,2,1.4922945499420166,1.232244849205017,0.8985347151756287,5.422602653503418,10.835616111755371
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,2,1.3212727308273315,1.2863447666168213,0.9147791862487793,13.410959243774414,26.359588623046875
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,2,1.3216110467910767,1.1184133291244507,0.8986214399337769,5.782191753387451,11.484931945800781
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,3,2.241330623626709,2.796083450317383,0.8857911825180054,10.662671089172363,31.416095733642578
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,3,2.221160888671875,2.661115884780884,0.8997732400894165,11.286301612854004,33.01712417602539
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,3,2.217691421508789,2.578359365463257,0.9053923487663269,3.743835687637329,11.260273933410645
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,3,2.4062085151672363,2.275071859359741,0.9056325554847717,5.921575546264648,17.42637062072754
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,3,2.0535714626312256,2.3535826206207275,0.8895233869552612,7.311301231384277,21.380821228027344
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,3,2.4654831886291504,2.722236394882202,0.8853307366371155,4.092465877532959,12.056507110595703
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,3,1.8820030689239502,2.2457847595214844,0.9016098380088806,20.479108810424805,60.389041900634766
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,3,2.0142552852630615,2.6893746852874756,0.8967292904853821,28.02123260498047,82.31266784667969
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,3,2.2049078941345215,2.7027947902679443,0.9052973389625549,9.824657440185547,28.875
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,3,2.286128282546997,2.619849443435669,0.8947293758392334,5.634931564331055,17.076711654663086
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,3,2.35134220123291,2.806461811065674,0.9051185250282288,14.747944831848145,43.15856170654297
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,3,2.2652487754821777,2.642772674560547,0.88826584815979,6.342465877532959,18.88321876525879
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,4,3.769742250442505,5.577338218688965,0.8692135214805603,11.13698673248291,44.16849136352539
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,4,3.752289295196533,5.208461761474609,0.8862947821617126,11.838356018066406,46.17945098876953
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,4,3.3167190551757812,4.596940040588379,0.8994204998016357,3.7986302375793457,15.302740097045898
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,4,3.8785579204559326,4.578990459442139,0.8932499885559082,6.191781044006348,24.30137062072754
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,4,3.384025812149048,4.725390434265137,0.8706114292144775,7.664383411407471,30.371232986450195
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,4,3.841385841369629,5.150511264801025,0.8706912398338318,4.272602558135986,16.921916961669922
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,4,3.376084089279175,4.751563549041748,0.8837897181510925,21.582191467285156,85.29451751708984
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,4,3.609760046005249,5.652260780334473,0.8811739087104797,29.169862747192383,115.2520523071289
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,4,3.4344053268432617,5.201298713684082,0.8934081792831421,10.36164379119873,41.134246826171875
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,4,3.4213979244232178,5.070994853973389,0.8819685578346252,6.05890417098999,24.950685501098633
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,4,3.8773510456085205,5.791601657867432,0.8901830315589905,15.960273742675781,62.63972473144531
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,4,3.8035647869110107,4.928523540496826,0.8751874566078186,6.3164381980896,25.320547103881836
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,5,6.920851707458496,9.887521743774414,0.8483052253723145,10.952054977416992,56.927738189697266
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,5,6.932744979858398,9.959039688110352,0.8681246042251587,12.404794692993164,61.60102844238281
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,5,5.509664535522461,7.766050338745117,0.8887882828712463,3.991095781326294,20.486644744873047
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,5,6.495417594909668,8.392717361450195,0.8814444541931152,6.557191848754883,32.625
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,5,5.963498592376709,8.438628196716309,0.8542248010635376,7.628767013549805,39.629451751708984
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,5,6.66599178314209,9.027995109558105,0.8561334609985352,4.224999904632568,22.01027488708496
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,5,6.105530261993408,8.733665466308594,0.867397665977478,21.950685501098633,109.43287658691406
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,5,6.6684722900390625,10.585028648376465,0.8642584085464478,29.495548248291016,149.18081665039062
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,5,6.157759189605713,9.274419784545898,0.8811639547348022,10.554109573364258,53.76609420776367
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,5,5.7035956382751465,9.547869682312012,0.8756566047668457,6.097945213317871,32.705135345458984
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,5,7.109119415283203,10.25076675415039,0.8757556676864624,16.215410232543945,80.94589233398438
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,5,6.542292594909668,8.7695894241333,0.8589693307876587,6.393150806427002,33.28321838378906
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,6,8.624281883239746,12.200602531433105,0.8615387678146362,9.932876586914062,67.33972930908203
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,6,9.474420547485352,13.705302238464355,0.869806170463562,11.966438293457031,75.30753326416016
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,6,7.444300174713135,11.50087833404541,0.8836302161216736,4.036301136016846,25.658905029296875
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,6,8.683952331542969,11.31798267364502,0.8832114934921265,6.296575546264648,38.97054672241211
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,6,7.615856170654297,10.279206275939941,0.8618799448013306,6.991096019744873,45.99657440185547
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,6,8.45108413696289,13.20268440246582,0.8626666069030762,3.9273972511291504,26.645891189575195
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,6,8.441746711730957,11.32366943359375,0.8685292601585388,20.885616302490234,133.4424591064453
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,6,9.264431953430176,13.790865898132324,0.8654853701591492,27.52602767944336,180.21986389160156
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,6,8.443928718566895,13.351499557495117,0.8810414671897888,10.13835620880127,65.07876586914062
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,6,7.625333309173584,15.21027946472168,0.8705959320068359,5.982876777648926,41.689727783203125
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,6,9.90693187713623,14.344908714294434,0.8754801154136658,15.607534408569336,98.30684661865234
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,6,8.433757781982422,11.94485855102539,0.8652017712593079,6.046575546264648,40.110958099365234
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,7,9.560739517211914,15.278973579406738,0.8728525638580322,9.731507301330566,76.73219299316406
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,7,10.669523239135742,16.558013916015625,0.8803640604019165,11.430479049682617,84.14349365234375
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,7,8.819524765014648,16.04348373413086,0.8828887343406677,4.1472601890563965,31.036985397338867
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,7,9.884405136108398,14.407368659973145,0.8882871270179749,6.102397441864014,44.78801345825195
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,7,8.562263488769531,11.970797538757324,0.8748289346694946,6.588356018066406,51.467464447021484
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,7,9.595983505249023,16.299545288085938,0.8741642236709595,3.7609589099884033,29.996917724609375
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,7,9.175454139709473,12.818033218383789,0.883823573589325,19.517465591430664,145.23973083496094
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,7,10.250846862792969,17.234731674194336,0.8787181377410889,26.043149948120117,202.3609619140625
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,7,9.708438873291016,17.545576095581055,0.8857569098472595,10.12465763092041,76.6390380859375
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,7,8.423068046569824,19.585289001464844,0.8784815073013306,5.803767204284668,48.75959014892578
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,7,11.094970703125,18.14342498779297,0.8837253451347351,15.291095733642578,112.55376434326172
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,7,9.694930076599121,14.588059425354004,0.8743515014648438,5.811986446380615,45.205135345458984
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,8,9.911972999572754,20.25438117980957,0.8827464580535889,9.963013648986816,89.50821685791016
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,8,11.41338062286377,21.2509822845459,0.8832882642745972,11.86986255645752,98.11643981933594
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,8,9.74162769317627,20.37492561340332,0.8862094879150391,4.226027488708496,36.356163024902344
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,8,10.718303680419922,18.925472259521484,0.8920348286628723,6.4328765869140625,53.390411376953125
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,8,9.05562973022461,16.764585494995117,0.8733453750610352,7.317808151245117,64.41918182373047
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,8,10.479833602905273,22.297290802001953,0.8774785399436951,3.9630136489868164,36.26849365234375
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,8,9.204532623291016,16.71214485168457,0.8915980458259583,20.445205688476562,171.15615844726562
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,8,10.73696517944336,21.734540939331055,0.8851065635681152,27.068492889404297,235.2493133544922
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,8,10.469141006469727,22.226011276245117,0.8878877758979797,10.426027297973633,89.66438293457031
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,8,9.466099739074707,23.961660385131836,0.8832370042800903,5.910958766937256,56.683563232421875
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,8,12.001873016357422,23.767793655395508,0.8891004323959351,15.915068626403809,131.3109588623047
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,8,10.249476432800293,21.097150802612305,0.8824734687805176,6.05890417098999,53.49726104736328
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,9,11.048165321350098,28.78647804260254,0.8812205791473389,10.528767585754395,107.52362823486328
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,9,12.688990592956543,28.15425682067871,0.8808944225311279,12.823630332946777,118.5876693725586
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,9,11.046351432800293,26.183671951293945,0.8837365508079529,4.340068340301514,42.31712341308594
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,9,12.132186889648438,25.928245544433594,0.8866564035415649,6.759589195251465,63.229793548583984
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,9,9.728609085083008,22.2391300201416,0.8770272731781006,7.526027202606201,74.78287506103516
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,9,11.79430866241455,30.971561431884766,0.8733713626861572,4.2458906173706055,43.92328643798828
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,9,10.187153816223145,24.323936462402344,0.8849574327468872,22.69931411743164,212.89932250976562
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,9,11.637188911437988,27.43301010131836,0.8867498636245728,28.64280891418457,277.4561767578125
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,9,11.054849624633789,26.59899139404297,0.8896922469139099,10.924657821655273,105.15890502929688
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,9,10.689018249511719,29.56397247314453,0.8835899233818054,5.98732852935791,66.05445098876953
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,9,13.082517623901367,29.806447982788086,0.888660728931427,16.877397537231445,155.77740478515625
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,9,11.009532928466797,28.579885482788086,0.8792040944099426,6.567465782165527,65.44383239746094
FOODS_3_555__CA,MA,One-step,0.2 < CV ≤ 0.3,10,13.413491249084473,36.141605377197266,0.8721868395805359,10.63082218170166,123.08424377441406
FOODS_3_694__WI,MA,One-step,0.2 < CV ≤ 0.3,10,15.167807579040527,37.52220153808594,0.8708213567733765,13.330137252807617,140.0486297607422
FOODS_3_377__CA,MA,One-step,0.2 < CV ≤ 0.3,10,13.327576637268066,33.97554016113281,0.8802143931388855,4.370547771453857,48.833560943603516
FOODS_3_080__CA,MA,One-step,0.2 < CV ≤ 0.3,10,14.006200790405273,33.69253921508789,0.8832038044929504,6.786986351013184,71.59040832519531
FOODS_3_694__TX,MA,One-step,0.2 < CV ≤ 0.3,10,11.209250450134277,27.919540405273438,0.8702089190483093,7.75616455078125,87.53972625732422
FOODS_3_042__WI,MA,One-step,0.2 < CV ≤ 0.3,10,14.225316047668457,39.6181526184082,0.8630592823028564,4.30890417098999,50.8308219909668
FOODS_3_586__CA,MA,One-step,0.2 < CV ≤ 0.3,10,11.739469528198242,30.97968292236328,0.8803734183311462,23.01986312866211,245.58082580566406
FOODS_3_586__TX,MA,One-step,0.2 < CV ≤ 0.3,10,13.239317893981934,36.45358657836914,0.879108726978302,30.088356018066406,328.3595886230469
FOODS_3_377__TX,MA,One-step,0.2 < CV ≤ 0.3,10,12.881525993347168,34.40875244140625,0.8857470154762268,11.121232986450195,120.7130126953125
FOODS_3_099__CA,MA,One-step,0.2 < CV ≤ 0.3,10,12.203286170959473,37.180240631103516,0.8836368918418884,5.886986255645752,75.33287811279297
FOODS_3_226__WI,MA,One-step,0.2 < CV ≤ 0.3,10,15.582222938537598,39.740821838378906,0.8777409195899963,17.562328338623047,186.11712646484375
FOODS_3_694__CA,MA,One-step,0.2 < CV ≤ 0.3,10,13.07325553894043,36.84996032714844,0.871720552444458,6.634931564331055,76.11712646484375
FOODS_2_181__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.3095744848251343,0.9542937278747559,0.891290545463562,4.622602939605713,9.567123413085938
FOODS_3_377__WI,MA,One-step,0.3 < CV ≤ 0.4,2,1.4152692556381226,1.0752419233322144,0.8920962810516357,2.568493127822876,5.085616588592529
FOODS_3_714__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.1629937887191772,1.1650103330612183,0.8746563792228699,13.511643409729004,26.831506729125977
FOODS_3_697__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.4187023639678955,1.2208894491195679,0.8824774622917175,5.0671234130859375,10.008904457092285
FOODS_3_080__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.3812090158462524,0.9412869215011597,0.9135705232620239,3.761643886566162,7.464383602142334
FOODS_3_499__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.1329773664474487,0.752955973148346,0.8861023783683777,9.141096115112305,18.436986923217773
HOUSEHOLD_1_110__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.211175799369812,2.072150230407715,0.8903052806854248,6.039041042327881,16.74041175842285
FOODS_3_288__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.0232917070388794,1.9513436555862427,0.8904061317443848,11.26301383972168,33.09931564331055
FOODS_3_252__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.1034504175186157,1.13676917552948,0.8795684576034546,21.643835067749023,42.78972625732422
HOUSEHOLD_1_110__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.130760908126831,1.905037760734558,0.8895817995071411,4.905479431152344,13.773287773132324
FOODS_3_228__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.2437015771865845,0.9582920074462891,0.8952952027320862,3.4082190990448,6.755479335784912
HOUSEHOLD_1_429__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.2789918184280396,1.8419851064682007,0.8800732493400574,3.514383554458618,8.87534236907959
FOODS_3_555__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.336058497428894,1.3623446226119995,0.8966417908668518,13.009589195251465,25.708219528198242
FOODS_3_252__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.1927467584609985,1.232978105545044,0.878970205783844,21.386985778808594,42.52808380126953
FOODS_3_739__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.0780328512191772,2.1983582973480225,0.8876078724861145,10.206164360046387,30.76506805419922
FOODS_3_477__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.322769045829773,0.924915075302124,0.8857912421226501,1.9869862794876099,3.9890410900115967
FOODS_3_458__CA,MA,One-step,0.3 < CV ≤ 0.4,2,1.362786054611206,1.0931637287139893,0.8971992135047913,4.229452133178711,8.397260665893555
HOUSEHOLD_1_429__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.4125741720199585,1.0406227111816406,0.890272855758667,2.3917808532714844,5.0458903312683105
FOODS_3_226__TX,MA,One-step,0.3 < CV ≤ 0.4,2,1.3374581336975098,1.2001606225967407,0.8953315615653992,5.834246635437012,11.516438484191895
FOODS_2_181__TX,MA,One-step,0.3 < CV ≤ 0.4,3,2.024282455444336,2.190495491027832,0.8807709813117981,4.922260284423828,15.466438293457031
FOODS_3_377__WI,MA,One-step,0.3 < CV ≤ 0.4,3,2.1796798706054688,2.1845831871032715,0.8843342065811157,2.7095890045166016,8.082533836364746
FOODS_3_714__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.9378608465194702,2.645840644836426,0.85480135679245,15.314041137695312,45.93185043334961
FOODS_3_697__CA,MA,One-step,0.3 < CV ≤ 0.4,3,2.340620994567871,2.3938310146331787,0.8696586489677429,5.460616588592529,16.291095733642578
FOODS_3_080__TX,MA,One-step,0.3 < CV ≤ 0.4,3,2.2295358180999756,2.0633533000946045,0.9052159786224365,4.018493175506592,11.914041519165039
FOODS_3_499__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.7035876512527466,1.7190786600112915,0.8676641583442688,10.173972129821777,31.22260284423828
HOUSEHOLD_1_110__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.7281237840652466,4.2803802490234375,0.878978967666626,6.392465591430664,26.80205535888672
FOODS_3_288__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.4743168354034424,4.534217834472656,0.8794316649436951,12.057534217834473,53.359588623046875
FOODS_3_252__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.9207333326339722,2.53316068649292,0.8633178472518921,24.244178771972656,72.14554595947266
HOUSEHOLD_1_110__TX,MA,One-step,0.3 < CV ≤ 0.4,3,1.6292380094528198,3.9047749042510986,0.8864333629608154,5.014383792877197,21.261985778808594
FOODS_3_228__CA,MA,One-step,0.3 < CV ≤ 0.4,3,2.0022432804107666,2.0560784339904785,0.884027361869812,3.6523971557617188,10.88184928894043
HOUSEHOLD_1_429__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.9613959789276123,3.910518169403076,0.867580771446228,3.758561611175537,14.372260093688965
FOODS_3_555__TX,MA,One-step,0.3 < CV ≤ 0.4,3,2.240671396255493,2.9072930812835693,0.8839505910873413,14.458219528198242,42.54212188720703
FOODS_3_252__TX,MA,One-step,0.3 < CV ≤ 0.4,3,1.9766607284545898,2.713866949081421,0.8676209449768066,23.459245681762695,70.2359619140625
FOODS_3_739__CA,MA,One-step,0.3 < CV ≤ 0.4,3,1.480778455734253,5.080416202545166,0.8809102177619934,10.890068054199219,49.948970794677734
FOODS_3_477__TX,MA,One-step,0.3 < CV ≤ 0.4,3,2.109074354171753,1.9988259077072144,0.8762927055358887,2.101712226867676,6.409588813781738
FOODS_3_458__CA,MA,One-step,0.3 < CV ≤ 0.4,3,2.044081926345825,2.1932077407836914,0.8913179636001587,4.555479526519775,13.627397537231445
HOUSEHOLD_1_429__TX,MA,One-step,0.3 < CV ≤ 0.4,3,2.1155130863189697,2.1041457653045654,0.8864699006080627,2.4034247398376465,7.765753269195557
FOODS_3_226__TX,MA,One-step,0.3 < CV ≤ 0.4,3,2.2957651615142822,2.7701773643493652,0.8844403028488159,6.273630142211914,18.700685501098633
FOODS_2_181__TX,MA,One-step,0.3 < CV ≤ 0.4,4,3.0078976154327393,4.240612030029297,0.8651211857795715,5.043835639953613,21.615068435668945
FOODS_3_377__WI,MA,One-step,0.3 < CV ≤ 0.4,4,3.193711280822754,3.890148162841797,0.8729569315910339,2.702739715576172,11.008218765258789
FOODS_3_714__CA,MA,One-step,0.3 < CV ≤ 0.4,4,3.682838201522827,5.636592388153076,0.824299156665802,15.63698673248291,64.0753402709961
FOODS_3_697__CA,MA,One-step,0.3 < CV ≤ 0.4,4,3.9578769207000732,5.213327407836914,0.8454486131668091,5.636986255645752,22.852054595947266
FOODS_3_080__TX,MA,One-step,0.3 < CV ≤ 0.4,4,3.111614465713501,3.4544498920440674,0.8993979096412659,4.0821919441223145,16.24931526184082
FOODS_3_499__CA,MA,One-step,0.3 < CV ≤ 0.4,4,2.5843334197998047,3.55592679977417,0.8472340106964111,10.558903694152832,44.71506881713867
HOUSEHOLD_1_110__CA,MA,One-step,0.3 < CV ≤ 0.4,4,2.8178346157073975,7.825714588165283,0.8589361310005188,6.6739726066589355,37.67534255981445
FOODS_3_288__CA,MA,One-step,0.3 < CV ≤ 0.4,4,2.350785732269287,8.435992240905762,0.8637223839759827,12.210958480834961,73.60411071777344
FOODS_3_252__CA,MA,One-step,0.3 < CV ≤ 0.4,4,3.5681538581848145,5.379610538482666,0.833871603012085,24.899999618530273,100.53972625732422
HOUSEHOLD_1_110__TX,MA,One-step,0.3 < CV ≤ 0.4,4,2.2602882385253906,6.671083450317383,0.8737901449203491,5.149314880371094,29.458904266357422
FOODS_3_228__CA,MA,One-step,0.3 < CV ≤ 0.4,4,3.1908111572265625,4.222527980804443,0.867878794670105,3.8205480575561523,15.386301040649414
HOUSEHOLD_1_429__CA,MA,One-step,0.3 < CV ≤ 0.4,4,3.1340906620025635,6.910485744476318,0.8503009676933289,3.710958957672119,19.578083038330078
FOODS_3_555__TX,MA,One-step,0.3 < CV ≤ 0.4,4,3.9425477981567383,5.547695159912109,0.8682354688644409,14.946575164794922,59.389041900634766
FOODS_3_252__TX,MA,One-step,0.3 < CV ≤ 0.4,4,3.593749761581421,5.70693302154541,0.8414674401283264,24.03287696838379,98.68766784667969
FOODS_3_739__CA,MA,One-step,0.3 < CV ≤ 0.4,4,2.3155462741851807,9.29134750366211,0.8665499091148376,10.972602844238281,69.09725952148438
FOODS_3_477__TX,MA,One-step,0.3 < CV ≤ 0.4,4,3.0930705070495605,3.689814567565918,0.8653537631034851,2.0643835067749023,8.608219146728516
FOODS_3_458__CA,MA,One-step,0.3 < CV ≤ 0.4,4,3.1883201599121094,4.112913131713867,0.8788278102874756,4.584931373596191,18.597259521484375
HOUSEHOLD_1_429__TX,MA,One-step,0.3 < CV ≤ 0.4,4,2.9781360626220703,3.9750640392303467,0.876544713973999,2.482191801071167,10.920547485351562
FOODS_3_226__TX,MA,One-step,0.3 < CV ≤ 0.4,4,3.637077808380127,5.425382137298584,0.8671796321868896,6.547945022583008,26.380821228027344
FOODS_2_181__TX,MA,One-step,0.3 < CV ≤ 0.4,5,4.7817912101745605,7.245089054107666,0.8571019172668457,5.05239725112915,28.781164169311523
FOODS_3_377__WI,MA,One-step,0.3 < CV ≤ 0.4,5,4.949208736419678,7.0065388679504395,0.8634033203125,2.7982876300811768,15.168150901794434
FOODS_3_714__CA,MA,One-step,0.3 < CV ≤ 0.4,5,6.17549991607666,9.524110794067383,0.8097687363624573,13.960273742675781,80.20787811279297
FOODS_3_697__CA,MA,One-step,0.3 < CV ≤ 0.4,5,6.851113319396973,9.438779830932617,0.8291931748390198,5.399314880371094,29.326026916503906
FOODS_3_080__TX,MA,One-step,0.3 < CV ≤ 0.4,5,5.035947799682617,6.0914506912231445,0.8885449767112732,4.396575450897217,22.21575355529785
FOODS_3_499__CA,MA,One-step,0.3 < CV ≤ 0.4,5,3.974699020385742,6.132585525512695,0.8386086821556091,10.222945213317871,58.92911148071289
HOUSEHOLD_1_110__CA,MA,One-step,0.3 < CV ≤ 0.4,5,4.44952392578125,12.170002937316895,0.8511778116226196,6.283219337463379,47.85239791870117
